Age,Attrition,BusinessTravel,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,TotalWorkingYears,YearsAtCompany,PriorExperience
40,Current employee,Travel_Rarely,1,4,Life Sciences,Male,4,Manager,Divorced,18991,2,No,22,19,3
40,Current employee,Travel_Rarely,1,4,Life Sciences,Male,4,Manager,Divorced,18991,1,No,22,19,3
40,Current employee,Travel_Rarely,1,4,Life Sciences,Male,,Manager,Divorced,18991,2,No,22,19,3
40,Current employee,Travel_Rarely,1,4,Life Sciences,Male,4,Manager,Divorced,18991,1,No,22,19,3
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,14908,1,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Technical Degree,Female,1,Research Scientist,Married,14908,1,Yes,1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,14908,2,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Medical,Female,1,Research Scientist,Married,14908,3,Yes,1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,22914,1,"",1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,26767,2,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Technical Degree,Female,1,Research Scientist,Married,14908,1,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Medical,Female,1,Research Scientist,Married,14908,3,Yes,1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,14908,1,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Technical Degree,Female,1,Research Scientist,Married,14908,1,Yes,1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,14908,2,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Medical,Female,1,Research Scientist,Married,14908,3,Yes,1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,22914,1,Yes,1,1,0
26,Current employee,Travel_Rarely,1,2,Life Sciences,Female,1,Research Scientist,Married,26767,2,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Technical Degree,Female,1,Research Scientist,Married,14908,1,Yes,1,1,0
27,Current employee,Travel_Rarely,17,3,Medical,Female,1,Research Scientist,Married,14908,3,Yes,1,1,0
27,Current employee,Travel_Rarely,2,2,Medical,Female,2,Sales Executive,Single,26997,0,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Life Sciences,Female,2,Sales Executive,Single,26997,4,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Medical,Female,2,Sales Executive,Single,26997,0,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Life Sciences,Female,2,Sales Executive,Single,26997,4,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Medical,Female,2,Sales Executive,Single,26997,0,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Life Sciences,Female,2,Sales Executive,Single,26997,4,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Medical,Female,2,Sales Executive,Single,26997,0,No,9,8,1
27,Current employee,Travel_Rarely,2,2,Life Sciences,Female,2,Sales Executive,Single,26997,4,No,9,8,1
48,Current employee,Travel_Frequently,22,3,Medical,Female,4,Manager,Divorced,2437,3,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,3,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Other,Female,4,Manager,Divorced,2437,1,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,1,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,3,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,1,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Medical,Female,4,Manager,Divorced,2437,3,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Other,Female,4,Manager,Divorced,2437,1,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Medical,Female,4,Manager,Divorced,2437,3,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,3,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Other,Female,4,Manager,Divorced,2437,1,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,1,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,3,No,24,22,2
38,Current employee,Travel_Rarely,29,3,Technical Degree,Female,4,Manager,Divorced,2437,1,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Medical,Female,4,Manager,Divorced,2437,3,No,24,22,2
48,Current employee,Travel_Frequently,22,3,Other,Female,4,Manager,Divorced,2437,1,No,24,22,2
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Technical Degree,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Technical Degree,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Technical Degree,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Technical Degree,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
27,Current employee,Travel_Frequently,1,1,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,2,No,10,2,8
44,Current employee,Travel_Rarely,1,4,Life Sciences,Male,2,Healthcare Representative,Married,9364,0,No,10,2,8
34,Voluntary Resignation,Non-Travel,16,4,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Life Sciences,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Medical,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Life Sciences,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Medical,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Life Sciences,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Medical,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
30,Voluntary Resignation,Travel_Rarely,3,3,Life Sciences,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Technical Degree,Male,1,Research Scientist,Married,14460,1,Yes,5,5,0
34,Voluntary Resignation,Non-Travel,16,4,Medical,Male,1,Research Scientist,Married,14460,3,Yes,5,5,0
56,Voluntary Resignation,Travel_Rarely,24,2,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,,
56,Voluntary Resignation,Travel_Rarely,24,2,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
56,Voluntary Resignation,Travel_Rarely,24,2,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
56,Voluntary Resignation,Travel_Rarely,24,2,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
56,Voluntary Resignation,Travel_Rarely,24,2,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
56,Voluntary Resignation,Travel_Rarely,24,2,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
29,Voluntary Resignation,Travel_Rarely,1,3,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
56,Voluntary Resignation,Travel_Rarely,24,2,Life Sciences,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
56,Voluntary Resignation,Travel_Rarely,24,2,Technical Degree,Male,1,Laboratory Technician,Single,10261,1,No,5,4,1
36,Current employee,Travel_Rarely,17,2,Marketing,Male,2,Sales Executive,Married,16822,2,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Technical Degree,Male,2,Sales Executive,Married,16822,2,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Life Sciences,Male,2,Sales Executive,Married,16822,5,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Medical,Male,2,Sales Executive,Married,16822,7,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Marketing,Male,2,Sales Executive,Married,16822,2,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Medical,Male,2,Sales Executive,Married,16822,7,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Technical Degree,Male,2,Sales Executive,Married,16822,2,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Life Sciences,Male,2,Sales Executive,Married,16822,5,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Marketing,Male,2,Sales Executive,Married,16822,2,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Technical Degree,Male,2,Sales Executive,Married,16822,2,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Life Sciences,Male,2,Sales Executive,Married,16822,5,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Medical,Male,2,Sales Executive,Married,16822,7,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Marketing,Male,2,Sales Executive,Married,16822,2,No,12,4,8
36,Current employee,Travel_Rarely,17,2,Medical,Male,2,Sales Executive,Married,16822,7,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Technical Degree,Male,2,Sales Executive,Married,16822,2,No,12,4,8
42,Current employee,Travel_Rarely,4,2,Life Sciences,Male,2,Sales Executive,Married,16822,5,No,12,4,8
41,Current employee,Travel_Rarely,8,3,Marketing,Female,2,Sales Executive,Married,26841,5,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,5,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Medical,Female,2,Sales Executive,Married,26841,6,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,7,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,5,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,7,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Marketing,Female,2,Sales Executive,Married,26841,5,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Medical,Female,2,Sales Executive,Married,26841,6,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Marketing,Female,2,Sales Executive,Married,26841,5,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,5,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Medical,Female,2,Sales Executive,Married,26841,6,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,7,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,5,No,14,5,9
40,Current employee,Travel_Rarely,24,2,Technical Degree,Female,2,Sales Executive,Married,26841,7,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Marketing,Female,2,Sales Executive,Married,26841,5,No,14,5,9
41,Current employee,Travel_Rarely,8,3,Medical,Female,2,Sales Executive,Married,26841,6,No,14,5,9
42,Current employee,Travel_Rarely,6,3,Medical,Male,3,Research Director,Married,14842,9,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Technical Degree,Male,3,Research Director,Married,14842,9,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Life Sciences,Male,3,Research Director,Married,14842,1,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Marketing,Male,3,Research Director,Married,14842,2,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Technical Degree,Male,3,Research Director,Married,14842,9,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Life Sciences,Male,3,Research Director,Married,14842,1,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Medical,Male,3,Research Director,Married,14842,9,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Marketing,Male,3,Research Director,Married,14842,2,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Medical,Male,3,Research Director,Married,14842,9,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Technical Degree,Male,3,Research Director,Married,14842,9,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Life Sciences,Male,3,Research Director,Married,14842,1,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Marketing,Male,3,Research Director,Married,14842,2,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Technical Degree,Male,3,Research Director,Married,14842,9,No,18,13,5
39,Current employee,Travel_Frequently,2,4,Life Sciences,Male,3,Research Director,Married,14842,1,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Medical,Male,3,Research Director,Married,14842,9,No,18,13,5
42,Current employee,Travel_Rarely,6,3,Marketing,Male,3,Research Director,Married,14842,2,No,18,13,5
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Technical Degree,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Life Sciences,Female,2,Sales Executive,Divorced,20115,4,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,6,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,6,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Technical Degree,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Life Sciences,Female,2,Sales Executive,Divorced,20115,4,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Technical Degree,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Life Sciences,Female,2,Sales Executive,Divorced,20115,4,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,6,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
31,Current employee,Travel_Rarely,10,2,Medical,Female,2,Sales Executive,Divorced,20115,6,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Technical Degree,Female,2,Sales Executive,Divorced,20115,2,Yes,8,5,3
32,Current employee,Travel_Rarely,2,1,Life Sciences,Female,2,Sales Executive,Divorced,20115,4,Yes,8,5,3
34,Current employee,Travel_Rarely,3,1,Medical,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Technical Degree,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Medical,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Technical Degree,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Medical,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Technical Degree,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Medical,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
34,Current employee,Travel_Rarely,3,1,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Technical Degree,Female,2,Sales Executive,Married,16495,3,Yes,9,4,5
46,Current employee,Travel_Rarely,2,3,Life Sciences,Female,2,Sales Executive,Married,16495,4,Yes,9,4,5
31,Current employee,Travel_Rarely,4,3,Medical,Female,1,Laboratory Technician,Divorced,16031,8,No,4,2,2
55,Current employee,Travel_Rarely,20,2,Technical Degree,Female,1,Laboratory Technician,Divorced,16031,8,No,4,2,2
31,Current employee,Travel_Rarely,4,3,Life Sciences,Female,1,Laboratory Technician,Divorced,16031,1,No,4,2,2
55,Current employee,Travel_Rarely,20,2,Other,Female,1,Laboratory Technician,Divorced,16031,1,No,4,2,2
31,Current employee,Travel_Rarely,4,3,Medical,Female,1,Laboratory Technician,Divorced,16031,8,No,4,2,2
31,Current employee,Travel_Rarely,4,3,Life Sciences,Female,1,Laboratory Technician,Divorced,16031,1,No,4,2,2
53,Current employee,Travel_Rarely,2,2,Other,Female,4,Research Director,Single,8847,3,No,9,3,6
54,Current employee,Non-Travel,26,3,Other,Female,4,Manager,Single,13871,1,Yes,23,5,18
55,Current employee,Travel_Rarely,22,3,Other,Female,1,Research Scientist,Divorced,23737,5,No,8,4,4
55,Current employee,Travel_Rarely,20,2,Technical Degree,Female,1,Laboratory Technician,Divorced,16031,8,No,4,2,2
55,Current employee,Travel_Rarely,20,2,Other,Female,1,Laboratory Technician,Divorced,16031,1,No,4,2,2
31,Current employee,Travel_Rarely,4,3,Medical,Female,1,Laboratory Technician,Divorced,16031,8,No,4,2,2
